ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2023-12-06 13:30:00-05:00,369.61,376.07,376.18,376.07,378.43,7.0,5,1d+1h,0.984,False,nofill,0.0
2023-12-06 14:30:00-05:00,369.05,376.07,376.18,376.07,378.38,7.0,5,1d+1h,1.069,False,nofill,0.0
2023-12-06 15:30:00-05:00,368.78,376.07,376.18,376.07,378.31,7.0,5,1d+1h,1.11,False,nofill,0.0
2023-12-07 09:30:00-05:00,369.74,376.07,376.18,376.07,378.47,7.0,5,1d+1h,0.981,False,nofill,0.0
2023-12-07 10:30:00-05:00,368.53,375.58,375.69,375.58,377.97,7.0,5,1d+1h,1.092,False,nofill,0.0
2023-12-07 11:30:00-05:00,370.87,376.35,376.47,376.35,378.77,7.0,5,1d+1h,0.849,False,nofill,0.0
2023-12-07 12:30:00-05:00,369.98,375.13,375.25,375.13,377.47,8.8,6,1d+1h+4h,0.798,False,nofill,0.0
2023-12-07 13:30:00-05:00,371.0,375.13,375.24,375.13,377.41,8.8,6,1d+1h+4h,0.64,False,nofill,0.0
2023-12-07 14:30:00-05:00,371.17,375.13,375.24,375.13,377.32,8.8,6,1d+1h+4h,0.614,False,nofill,0.0
2023-12-07 15:30:00-05:00,370.85,375.13,375.23,375.13,377.23,8.8,6,1d+1h+4h,0.664,False,nofill,0.0
2023-12-08 09:30:00-05:00,372.73,375.13,375.25,375.13,377.45,8.8,6,1d+1h+4h,0.374,False,nofill,0.0
